Gene symbol	B cell	CD4 Naive	CD4 Memory	CD8 Naive	CD8 Memory	CD8 Effector	Treg cell	Th cell	Monocytes CD14	Monocytes CD16	DC	pDC	NK	Plasma
ADRB2	4.660652321	2.679340797	4.258480679	2.323156448	11.3256773	37.30618489	3.11150735	3.703603586	7.923886066	14.99991769	11.29450821	12.61127582	51.36409884	0.801831606
AGK	3.413083826	3.79835638	4.37748277	4.306069122	6.596811775	8.215538944	3.98994124	3.655698083	1.441118408	2.174750239	2.243794004	3.150194351	27.12670907	2.344083867
AKR1C3	0.566743891	5.330163326	3.707154579	0.57531833	2.941328622	22.53715172	5.230843411	4.004484843	1.793113237	0.864083749	1.359483492	9.712054601	327.7810148	0
APMAP	14.89510855	19.5779484	18.94856011	17.8848189	38.83650751	156.3122473	23.88336821	29.47237428	13.92831511	17.24547822	25.76249957	17.99213873	328.9759369	27.00128997
BCL9L	0.494431504	1.762060148	1.462861491	2.416149814	2.335832434	2.456526461	0.508520432	0.510354943	0.684483926	0.342651753	0.397144243	0.872220039	3.258529522	1.609756717
CCDC65	1.324188161	11.69270373	16.80230574	9.393358069	21.03474915	20.2713751	22.22343424	19.81101024	0.242518974	1.417433504	0	0	22.43527453	0
CCL4	30.8907126	16.96964716	21.55707682	13.73932161	113.4246967	1244.085057	2.076563993	1.434824957	83.65722254	55.73786012	48.00058246	111.9307384	3145.56473	10.75781244
CD244	1.150918202	1.97653012	1.205105657	3.139135397	7.412984139	17.30907994	0.690517497	0.569096363	7.134301046	11.86818244	9.149929704	2.40082343	52.72305329	1.970964033
CD247	14.74469941	122.0102399	120.3711386	85.40194903	114.9955336	230.0507456	181.0998774	172.4742681	6.911244337	7.632602281	8.028966195	10.45973192	898.6294555	8.738522408
CD3E	24.74268737	453.6556825	427.988254	453.0527699	481.2232102	559.0709519	752.9961524	719.0271449	15.40803797	20.91756311	28.68214068	37.09912772	175.6670299	36.46996393
CD7	12.95107791	323.4983178	198.1716349	379.0721583	384.0819351	253.7204911	316.8575466	422.5598444	11.96367234	12.59223756	20.79422576	38.88281246	987.952557	8.580036034
CLIC3	5.53674584	6.532022877	12.9670889	12.51333911	119.7742853	167.1981832	14.92481205	13.58188829	7.666103163	4.521511499	11.80567676	1987.041041	1462.478255	12.48058393
CST7	20.80934576	38.62073885	104.3483995	25.2340742	385.3421273	2359.687609	118.8728462	69.38621169	18.52598049	17.27856725	112.1389998	28.60396187	3662.680959	8.777205749
CTSW	22.32388687	96.94471837	115.3400501	337.854616	659.4443145	1269.233851	67.92416295	88.45364263	15.23962824	19.66989511	69.41413866	82.93797776	3000.054217	23.16502799
CYBA	858.7200307	314.138041	462.6836941	317.3444672	569.7416259	1017.447785	684.7978166	516.1061267	1670.695202	1611.022451	1228.626172	1798.378503	1625.24313	1842.39963
EOMES	0.316687858	0.61483117	0.700674014	0.879206597	3.598362233	21.78561543	0	0.430054134	0.386775064	0.315323287	0.30825616	0	18.33295403	0.666972499
FBXO44	5.614959229	6.031247649	5.268422545	4.198559857	5.026272082	7.877720729	8.038517356	5.415218665	1.46330672	0.734824035	2.640005642	5.094663972	16.55572895	1.978812099
GCDH	11.66011913	10.96672741	11.40208074	12.29244269	15.5014526	16.18312072	14.13302191	18.15023712	5.895553699	7.708319464	9.307671729	8.935417948	20.27618784	16.56324677
GNGT2	4.511714795	2.303768054	2.530038851	3.134836426	8.037172031	20.2810891	3.419108971	3.787799654	9.339674933	43.50212855	27.59274799	4.041981932	62.77402565	3.836024264
GNLY	45.32637029	65.86380968	108.285138	36.29541556	554.0640014	1452.102308	19.53754542	55.00444586	52.9794211	55.33932186	43.06411081	101.1052294	17690.19025	72.33938651
GNPTAB	2.330810007	1.837493534	1.768881281	1.557563157	2.146313958	6.915519823	0.861344689	0.898896219	2.105655017	2.146919097	2.874322095	3.492434062	19.33487994	1.370966881
GTF3C1	0.904519576	0.701743988	0.82321268	0.826321794	1.703295491	6.086799026	0.494260933	0.541610736	1.067588736	0.999353816	0.481202176	3.120883903	9.85984857	0.631382929
GZMA	18.47119162	38.46008931	112.1371762	23.57023337	376.661365	2194.434203	97.87853443	113.3235073	14.66937872	19.40654799	24.23432392	24.84867036	3998.276159	20.35554972
GZMH	13.46340978	10.39647404	19.63666138	7.407098685	88.4807877	2812.517423	1.880626174	0.57230874	8.992769862	15.95555243	27.60598765	34.01245605	1643.667133	0
HCST	143.9582968	1002.632663	1114.434768	1393.590193	2030.902702	3317.456198	1085.367529	993.6979718	1543.959636	714.4925189	865.7363706	1081.404589	4181.8013	866.6209632
HOPX	36.27534788	7.83836082	48.87452412	11.41347436	228.1188121	153.3195412	23.61129789	26.79034655	3.56802611	5.373782422	4.038485429	8.01531102	667.798685	13.35270923
IFITM2	896.1497657	981.3076555	1288.059429	807.5347279	1348.704464	1611.436466	962.0587846	1128.882623	1161.790697	7009.464535	1608.312654	674.2515225	3390.428575	427.2143194
IGFBP7	5.093806175	4.337290362	4.76024321	2.261990834	2.236206673	5.761799323	0.189440257	2.101124069	101.3074189	46.32169873	188.3046764	16.36194514	789.9289905	6.020095595
IL2RB	1.005348117	3.562021117	6.636525273	6.51430188	12.4577248	18.53940528	14.2778678	4.678389988	1.232625846	1.32277645	1.550783754	1.148754961	132.4010378	2.655090355
KLRD1	0.976371947	1.158333929	2.483360521	2.620128428	31.7953178	61.45173961	0.35802161	0.285408184	1.387932415	0.816485996	1.047361495	0	214.9969926	1.716891565
KLRF1	3.952614965	2.451375707	1.200065265	1.41962686	0.463389957	17.29844172	0.371623154	0.82207913	1.859959944	2.143719207	1.639331429	6.6366362	291.3326942	0
LLGL2	1.003853216	1.004841107	1.257558689	0.329004691	1.520190495	4.94705632	1.807552163	1.106513236	0.402561336	1.248889826	0.317583757	5.397959202	9.866854946	1.368736813
LPCAT1	8.627280181	3.027104637	2.607866729	2.08598266	6.125719433	22.34342298	2.942693567	2.46148613	6.650785636	11.53903564	2.655029907	6.500745166	38.67307561	4.190139951
LTB	4353.708795	3117.077134	4814.967969	1930.854722	2832.330314	792.6408219	5095.201919	5515.288109	154.4083413	597.9206896	315.7338465	2170.718486	434.146774	191.1451389
MATK	2.538693136	2.921938131	5.513476874	6.891321625	38.64732029	73.3778688	12.15885286	10.19836395	0.922217992	1.108530227	2.525909555	0.860651441	174.4683948	0.755288876
NKG7	90.99850344	103.7071821	158.4111973	108.9261024	1491.407282	11231.64906	35.43652077	53.87067577	125.5484576	233.551752	223.0338325	232.7166725	22192.21842	62.28377156
PLAC8	359.1903105	156.9721584	124.2726615	134.0542418	109.3614482	249.1854046	49.31744054	82.63349459	145.2303615	204.6024708	170.4241621	1394.940826	964.9484844	115.5578767
PLEKHF1	2.599848399	8.794722145	15.48029513	4.79675336	16.55014242	47.51920816	22.1563964	21.54575485	0.889804419	1.180554327	7.327372443	2.949032517	132.6698306	4.040191801
PRF1	6.088407005	12.32149357	17.36253443	10.84591168	44.70200505	346.6868176	8.777508779	8.07694223	5.2866136	6.696428746	7.405010709	15.83417567	1713.974932	7.99025907
PTGDR	0.791433461	1.345958885	1.642138253	0.393771233	15.30892193	26.27282682	1.397038642	1.270244672	0.742523603	0.957744617	1.200756523	0	109.0203045	0
PTGDS	0.929629887	0.657775536	2.645033648	1.008167944	3.767671847	7.765833016	2.868078072	2.667737869	0.832905255	1.709321565	0.730751372	2894.859997	189.7004496	0
RAMP1	0.69357814	1.70667708	1.157426241	0.515867469	1.14781673	4.97443722	3.732521908	5.359990783	0.284327577	1.18330241	3.944481096	12.29780991	205.4439209	0
RAP1B	52.67473765	69.38657576	69.42951525	77.96066245	74.87971818	166.8186564	51.25225876	49.73474701	43.77577585	150.5203913	49.6302494	54.20478339	314.554202	75.59849621
RHOC	20.88259561	9.887557601	24.81876145	6.96511269	30.67215018	72.35139225	20.8581926	11.61380374	21.95709792	386.4346414	69.56660417	60.71103839	241.5713719	2.255625623
RPLP0	2850.984722	3058.826726	3024.400945	3292.248122	3069.448247	2250.065613	3417.78365	3637.466599	1322.82197	1071.732991	2257.979285	3525.347858	1579.687603	4197.723854
RPS4X	5493.359298	6143.451868	5640.083025	6450.400742	6033.659188	4969.435995	9100.916752	10026.45965	3491.573137	3012.072777	4082.150678	6653.733584	3540.366164	6105.688465
RPS9	3217.161652	2984.954418	2684.868703	3214.676297	2736.035055	2084.335483	3732.396692	4123.812768	2989.052994	2665.316871	3087.514894	3292.373229	1729.298664	2627.258831
SPON2	1.599058009	2.445313381	3.110819921	2.833455955	5.392204191	26.39623428	2.406933385	1.13367016	1.648411633	1.956596335	2.093495986	7.380558807	286.7506013	2.745808546
SPTSSB	0	0	0.050524544	0	0.133942581	0	0.428789756	0.894986342	0	0	0.237983528	0	20.50617681	0
TBX21	1.430162078	1.005037095	2.700486413	0.987811843	8.127182821	43.23405996	1.932817286	0.882861816	1.106611787	1.31376923	1.546624909	0.630130416	109.6408042	0
TFDP2	2.444042941	1.733809182	1.273711923	1.527673293	1.340901593	3.978753934	0.472180773	1.226496025	0.559293649	1.436961098	1.360086322	2.589382096	11.01138458	0.382776293
TTC38	1.48731288	0.867479742	1.74312672	1.268310092	3.439281233	54.91434832	1.401017288	0.561938251	3.138762424	2.642490241	4.797692498	4.486978126	190.4486296	12.81287065
VIM	384.3175748	669.9126576	1073.058207	593.8522722	879.0896814	589.4355634	814.6555355	653.162532	1848.772628	1003.099534	2070.304028	1033.207737	242.1556182	1318.537184
XCL1	0.571176459	0	0.637952	0.908486585	34.28286943	28.4356755	0.507717993	0.902786692	0.312268167	0	0	0	132.7762383	0
YPEL1	5.757759995	1.135271748	1.688475178	0.641796894	3.284600707	8.464546359	1.139233334	0.909911682	0.991099328	0.853667125	2.15856218	6.153390494	24.27732412	2.885927035
CCL5	77.69601219	143.2825668	220.6706112	347.7378144	5550.330369	7237.338864	156.7195407	205.3757398	60.0750461	73.80330778	106.3693297	184.3249824	4323.180666	42.83327512
CD27	73.42350037	285.4440498	233.244435	356.1060393	271.5535027	248.8076868	622.3663003	573.3138994	6.523065109	15.09863742	14.92973455	7.690100756	18.28645665	1086.814059
CD38	14.9066114	6.283612883	4.09956401	1.472296222	1.232272702	8.30280167	2.867813065	4.279862646	5.219858148	6.368092011	22.06909319	34.45476769	148.8830368	358.5816085
CD3D	84.44479384	1787.363098	1999.293628	1857.126472	1953.237412	3205.9272	2098.606018	1937.487634	54.11283364	93.36285667	72.92224981	114.696616	173.1781188	54.17917054
CD3G	8.257074711	146.9402761	153.693784	137.8300755	175.0843042	257.0729746	128.6649055	120.1985659	5.50257008	6.680086998	7.854754078	16.87193168	17.38626956	8.661460562
CD6	4.42888156	36.80649595	38.14041575	27.35686759	30.64916633	28.45505976	63.56548069	66.62199819	1.354547488	2.164489814	2.232174702	0	17.98729794	4.238908023
GPR65	4.751711786	3.691049857	4.623907068	3.594154518	5.748442684	9.431960651	2.103059884	2.834857569	5.674627735	10.11642638	4.816344143	5.02760435	21.13822403	1.495476095
GZMM	13.31868675	192.1982796	146.1091527	344.5595012	454.3889405	978.5240627	262.2982743	335.3129058	13.3719757	15.39236467	14.93126966	17.58649639	1325.44923	11.88216285
NCR3	79.3603322	12.92815563	24.86723079	27.82218324	88.19986307	63.9556676	40.83778697	22.08974126	2.441484663	4.211166948	2.030028311	6.958591127	414.1403643	0
RPL10A	6024.16754	5906.559141	5420.149424	6447.678175	5535.312473	4571.207327	5767.980799	6570.643646	3202.99568	2701.202373	4142.976532	5582.803482	3463.714926	4897.099807
RPL18A	18834.50061	14356.87612	13617.83772	14588.37771	12983.80596	10077.47386	17421.57659	17858.66237	9963.977575	8482.768698	11602.12782	10486.38027	6727.741354	12498.66592
RPL8	6896.541283	5538.361104	5407.276709	5571.983153	5504.607325	4210.107731	8734.688243	8716.763708	4423.945309	5166.458429	5786.228697	3712.857906	3242.288371	6007.006966
HLA-C	2156.548211	2038.244802	2722.516167	1968.701654	3139.825226	5255.337566	3170.993987	2758.608728	1895.767297	2797.3131	1991.071596	2115.004346	6764.007528	4288.466849
RPL7A	5951.105699	5478.866086	5220.429242	5885.489684	5353.408796	4856.9959	5705.329387	5873.391111	3801.888912	3245.727144	4982.402268	6109.332884	3932.521826	6269.658908
HLA-B	974.6190069	757.8532013	996.6443705	727.1973965	1163.220387	1834.361689	3435.394633	2950.473011	996.0158624	1111.207251	1006.851137	1310.785358	2429.013428	1662.534939
UBB	1373.116713	962.3296813	1164.636583	956.0441734	1269.82583	1830.866025	1522.226169	1319.540526	689.7902651	1006.026628	894.1826788	2124.211635	3251.157767	1464.565121
XBP1	29.19980069	91.76984971	87.83480091	59.62285662	72.03459076	106.3278399	79.84423657	98.51037638	48.92401105	31.45380973	38.51747043	199.4170093	275.7152382	1196.95989
LGALS1	348.6411131	279.7980648	1198.856811	262.9663555	995.4479256	1427.980406	942.5176978	483.8835198	9314.264938	7719.147343	7881.800503	1419.135051	3030.570645	4370.486758
RPS10	12682.80643	13042.3977	11811.66599	13863.12719	11690.56294	9688.9815	5916.514423	5469.355093	6748.030717	6008.659552	8861.893647	11879.63269	7462.371331	8070.970491
MYL12A	923.2621248	1444.171005	1723.678488	1273.438416	1802.421506	2002.508424	1240.021014	1281.386081	664.8631022	1051.178138	1200.481684	2187.314134	2835.293441	828.4556447
CD63	58.22582909	45.75679975	86.9792337	42.61260175	127.8758958	223.4603591	80.87802443	63.15729329	263.4423659	178.9261737	231.1122193	101.9606866	548.5465011	176.1515255
TYROBP	231.5642889	161.0221882	355.1272137	166.3411105	186.8647295	307.4805147	5.849817997	11.49510188	11960.26225	10194.48255	5136.167984	3755.282272	4841.198084	279.4973497
FCER1G	155.2149919	115.809857	195.0634682	165.228569	115.1936957	164.967572	45.07578179	12.44643739	4901.226118	10467.14302	3405.547553	3216.720852	4309.487556	160.6413993
ID2	21.839233	148.7872442	158.0187596	211.5537167	437.6669852	375.7890464	114.314395	158.8397886	418.2630027	338.1419204	494.0851405	117.5664618	1187.374625	19.73577276
CHST2	2.224748839	1.155656714	0.58646849	0.50252948	0.645375844	1.754337726	1.397251232	2.224977664	1.651773211	27.42077939	3.77849508	2.203348835	44.61885264	8.769482494
HSH2D	34.58559138	7.200826662	9.019219484	5.734481077	11.08171803	12.82487958	4.955309952	2.978145833	12.75452984	27.29965607	26.6987613	24.578382	82.68587839	77.15753215
MVD	10.43431735	5.284696338	7.778667108	6.111424233	9.134429886	19.69490223	14.26509596	9.726505565	7.049695074	4.984391339	7.929837756	11.63642928	49.36177694	18.58728952
TSEN54	8.01729754	15.43662367	14.77710602	22.58196758	31.22903507	62.10796514	20.38484527	18.76061641	3.848234062	7.972479986	5.762462922	21.16672633	76.52804787	13.45388122
HEXIM1	4.077997001	5.241765795	5.91456768	3.649146246	3.205763759	6.690605576	4.301782115	3.233811049	4.618756766	3.513671149	2.899924761	5.469106221	9.091381234	2.018584021
MMAB	7.843741065	6.30335986	4.630497262	6.529014561	6.521616259	8.206524744	5.474308056	7.45173498	3.470229372	3.307223147	4.659007472	3.894441395	14.76110498	11.1683017
C11orf21	7.079433372	8.312693879	4.92761884	11.85170729	10.77344181	23.26901551	10.52463129	6.043023994	23.68258578	49.49414312	18.82086631	2.072811952	55.22117516	3.309068419
GCC2	11.92139845	16.99554668	13.30756309	16.47203869	16.67451493	15.41234911	9.387555559	11.2706359	2.594045734	4.563061586	5.23097296	11.72528931	10.57329562	10.99071542
C1orf174	16.11418615	14.12796157	14.56839839	10.74760304	11.89309327	28.74763931	7.633539864	10.12850777	7.648718411	17.75203278	11.53230955	5.070403997	39.03127297	5.69004916
USB1	4.569639711	5.392936647	7.116040519	4.407826628	5.879646848	12.84466202	10.80494097	7.763170857	7.200185858	11.78072357	5.878935852	6.667401494	26.37672838	4.628522375
ACTN4	5.891121252	3.263701154	7.418855078	2.507937773	7.658292559	13.71834081	10.56206245	6.320909592	11.5453033	11.54768601	8.315070303	7.092589995	31.98053493	13.97283496
ZNF224	14.82647856	8.545894816	8.668208426	12.07373065	11.32231356	12.15629846	4.508330298	3.171445621	4.653276966	7.393656866	6.441869555	9.800219556	17.19201268	3.176252621
BPGM	10.96225858	10.90977874	9.087838182	10.05710392	12.09018047	31.05563816	10.11347877	13.38792776	5.913662527	11.39108801	4.585175089	10.17305575	77.11303962	8.871473541
CTPS1	4.390003272	2.510298885	2.666359842	2.247700481	2.121252465	2.830434718	2.126207429	1.938811642	1.015175247	1.82588054	5.647892392	6.3592982	3.9694995	3.614291062
STARD3NL	23.63183305	15.55894255	14.08608818	13.83287966	17.09543502	39.06316839	9.499592353	8.466812064	31.78423373	30.80756223	31.94045865	74.81859955	100.165484	11.38328894
HOMEZ	1.097371045	1.951566421	1.658774343	0.969600218	1.657833161	2.26139348	2.526707216	1.329019781	1.750515236	1.901937842	2.141152425	0.905641939	2.731917367	2.226110358
TMEM71	5.872755169	19.0488491	12.16186866	13.88935372	6.752395788	15.39475247	8.391168725	19.89402613	19.1857998	8.63434197	10.16928741	4.573524224	47.10902241	6.51293149
SNRK	3.218313279	5.472440803	4.075066501	6.486935563	4.939095069	4.846132379	2.272838597	2.50972647	2.59033955	3.482179082	1.885730248	1.543769379	9.095821995	2.246969701
ABCB9	0.129884344	0.211455169	0.233611593	0.043383426	0.310278943	0.195860569	0.057272944	0.279180903	0.081567435	0.213042452	0	0	0.140346021	21.66484046
CD2	9.992371901	162.8996578	233.9283906	129.3108043	212.3302319	313.8815492	209.375869	185.9624774	8.347485601	11.70896619	38.69539446	20.03459804	151.2006774	9.081890056
CD37	1179.336421	246.792295	246.2731421	213.7185212	229.3421883	246.3453942	346.5866276	324.6445402	372.2717531	397.5321179	265.4350601	297.6632191	249.0425676	116.1032041
CD79A	2324.319843	12.89001399	15.18836099	39.37398599	22.57463179	14.07173802	30.13282307	13.03620485	10.3173286	19.37935523	24.06112251	47.40774847	21.98853746	2350.315443
EAF2	378.6522398	12.8515998	13.67449275	11.09683554	14.33732471	11.70896156	12.20719313	12.17880081	41.23552297	107.3091937	55.95151145	91.15770827	13.33525613	818.6765994
GNG7	62.95882835	1.966237351	1.500065106	2.23170714	1.301028123	1.298152451	1.400371184	2.571817642	4.565772699	0.809684158	13.64638833	69.03439142	0.463879638	147.2986627
MANEA	1.452253083	1.060756125	0.839899084	0.721118456	1.140162412	0.693365501	0.692091211	1.500163916	0.505817753	1.127787884	1.336735323	0	1.498408393	20.46150779
MZB1	141.6074831	3.553738503	3.641465978	2.927886948	7.387775627	7.230987464	1.898531806	0.088234702	2.27501865	3.325611639	1.859579753	1211.425374	10.88344606	7312.863221
TMEM156	39.46929276	8.756472854	10.88968533	3.95201762	6.115215327	7.923861137	10.4847569	9.923058643	1.004088811	1.211452541	9.384778522	5.851571698	11.19334872	65.21355682
TNFRSF13B	49.82614194	1.13029205	0.783647976	0.664764291	0.732596554	0.116402471	2.779715601	0.483668735	0.321226073	0.692309667	1.422206565	0	0.455624013	188.2590951
ZBP1	17.55842551	7.361256495	14.28166196	6.311526529	10.50773487	18.69473853	11.62335617	8.324953454	4.933757236	7.60120566	17.42816748	0	32.60335505	88.41481039
S100A4	874.0136467	2271.620318	6848.271705	1554.083641	5525.663187	6796.143877	5283.73593	3142.671041	17821.27462	21092.37515	10690.89478	4144.556401	7477.382746	1634.483184
JUNB	1535.990639	3024.304484	2597.442325	2851.850115	2564.712202	1505.657237	2789.89802	2116.584255	1337.139278	1682.075143	1372.548726	732.1005469	969.3040439	402.1924238
UQCRH	954.0918479	713.7310669	732.6022697	826.1350028	672.4218908	827.1802997	805.116236	792.1509266	982.8628596	910.1003512	1019.129904	660.7144813	904.0401613	2350.162422
FOS	829.6180566	1209.400839	1309.118404	1107.119198	1324.991397	707.1922413	496.0627521	247.1432371	1319.287003	988.2510748	1128.108097	863.0324127	721.4161794	420.254732
RPL36AL	1369.957932	1990.710719	2179.725747	1882.759285	2076.764164	2269.737961	2259.183208	2120.241545	1761.479897	1657.393761	1371.516079	1726.714588	2167.779556	3199.667902
OST4	1035.746972	1352.527896	1429.20431	1213.119782	1419.775339	1481.513678	1146.048379	1205.558255	1172.715357	1185.283664	1145.872058	1900.876268	1360.672898	2620.517939
PSME2	434.0042802	428.5615038	643.8260808	406.434788	589.6196822	808.204854	619.6772666	584.0914465	788.9595058	1136.09328	1114.809737	960.4451257	1372.177916	1583.006251
CLIC1	641.4547311	224.5179027	517.3611228	163.7261552	504.6072141	960.1330741	609.9078693	448.9419273	969.9927335	967.1383065	991.5119724	709.036689	1579.677272	1404.23052
SSR4	407.7589666	421.4955579	519.0100883	412.9456235	514.2049355	586.8614915	558.8312925	547.9199762	529.3622563	397.1545195	499.3516873	1479.694291	711.2446108	5690.190608
SDF2L1	51.79866675	75.96657161	111.9739442	68.91858445	89.62314511	173.5755089	141.7113524	124.333407	112.5881512	106.6323186	96.62208509	251.5729165	326.8572877	1419.626679
PRDX5	279.1199118	202.7402662	247.5804259	191.0595394	254.8898883	289.6098041	257.6039266	232.8852615	422.9257475	422.5775521	382.6125529	339.7811751	664.8646335	731.2386101
RABAC1	356.105795	225.2485349	306.3374547	274.7086734	347.3907984	412.2258813	427.6994415	343.7711552	328.4511529	237.203994	246.8842021	521.4995033	495.9295569	1382.515527
CALR	92.30832169	75.46497108	90.41899468	63.51413421	99.73887579	204.079607	80.63109179	80.34349301	82.13335901	116.7179562	103.9183731	240.2603002	310.4288938	608.9325302
PPIB	163.9625123	162.2686664	236.3725636	132.5710179	217.0748681	312.8095977	191.9826557	162.8417554	242.8645366	177.8675867	269.4140246	763.3907042	446.2358444	3074.217093
SERP1	124.0272014	114.1708029	119.2035522	109.357154	100.0425551	89.64086151	105.350183	110.2477515	236.497953	235.001692	171.2265411	181.7678556	99.48549607	343.6071649
TMED9	118.9372778	95.9179498	125.777799	85.21018855	121.16545	193.3585748	162.478671	163.9140476	85.84705443	120.6548976	147.0602748	350.1789506	302.9327652	677.8831798
TMEM258	525.0779927	587.4008155	704.7979871	551.8921407	587.9576901	732.2063269	671.6313432	659.2890483	873.124593	868.9358494	750.6630458	1110.081164	767.7383876	2443.890571
ATF4	67.41537333	62.90528409	69.21492193	54.11111945	54.97126813	61.69067621	75.44395456	57.65888238	94.28541669	71.35599277	89.28801777	100.8477936	77.50512902	307.9394343
MYL12B	478.3001687	657.405481	823.7116507	520.3365989	779.7408567	1128.522205	643.7650037	688.0023175	479.646198	917.4284647	584.4910044	906.6466125	1210.143695	327.5199978
SSR2	85.71128344	108.7143466	112.0999261	104.4979085	115.0928532	134.9139322	142.6037287	148.2279072	89.43423531	90.16284253	84.62272377	113.3020117	145.1143894	270.7456104
MANF	65.79521071	82.40935554	119.7671048	78.1553753	151.4977834	179.7095346	90.75109489	89.65839349	75.03103709	74.08387313	70.02049223	454.4442768	320.2874847	1165.611271
HSPA5	25.27853084	34.86656275	41.461895	25.77365035	48.06352779	70.23185522	48.52875539	35.65574056	14.79615091	19.25108988	28.44586306	78.33057155	112.0393473	328.1124237
COX7A2	460.8397383	495.3391801	540.4120154	484.1549315	504.5156523	614.3925206	432.6341685	393.2792996	537.7303591	725.4615094	462.1732009	696.6891746	672.268037	1157.269865
FKBP11	11.96494484	26.79780253	46.39008752	32.80302474	61.19683262	47.73053353	47.18779281	39.94268428	3.93147273	4.663594092	2.370196425	24.28144294	77.95034845	604.213612
TMBIM6	107.6662375	100.9850297	122.043369	89.10102708	129.6767904	171.2081488	127.1794943	112.1207523	79.4931626	127.2977583	101.5034286	184.5074874	222.6169002	375.2759213
ATP5J	145.1733397	141.8621836	163.7129965	135.8498199	146.3415728	179.176844	157.8284211	163.0465941	179.6046099	222.5781606	202.8041061	205.0324311	250.7841058	470.4530772
ISG20	976.0268159	415.2377464	612.3194084	482.9229795	517.3399341	527.825737	697.1065086	562.4311313	70.14816608	129.7851087	228.5261848	280.0966969	650.2172892	3194.161142
PSMB1	150.2259798	138.2634278	155.7571435	131.2909508	168.1290359	197.0402536	162.8815257	149.1789802	176.9542105	223.986622	208.0604489	187.3462641	272.3000072	335.5801637
PEBP1	209.2385766	266.5144417	288.0081784	270.6419088	300.0901666	253.4761049	327.0222603	312.7560263	84.54259345	65.9122139	218.0879375	332.1373188	140.4661538	798.8513784
COPE	262.8190311	213.2113173	275.9283571	194.8703435	261.0889042	397.6140466	434.6006702	394.1622158	428.6358213	423.1220905	433.6480408	490.5266775	520.4911177	1042.943162
COX5A	308.9387764	240.380295	325.6116771	275.754938	283.6088796	378.8155989	384.7404735	285.689223	503.8393246	605.8320012	654.268222	741.1649957	542.9346241	1189.769437
TMED2	76.48328732	78.74264222	89.02884286	67.09466095	88.46227188	108.0912581	82.83168189	83.46111992	71.55390128	88.89656981	80.73781562	189.4842656	167.3764783	341.9438089
SUB1	77.66384361	66.99465035	81.83129026	49.36671542	64.44095248	109.5852102	47.09161576	48.47520511	47.65571539	68.39770793	94.59553794	181.6063795	124.9832698	652.3757497
C19orf10	100.1539844	100.42746	132.4701428	105.2439523	138.2155934	183.1780606	209.4125532	184.3717717	207.0373908	226.9820578	254.027167	535.8868787	335.0556131	1903.102508
HSP90B1	49.07591995	46.8934397	58.73790193	38.31077907	65.92901317	98.83932043	52.86403686	51.85135875	44.88877564	51.83294199	70.43864916	258.0053089	149.4481186	1067.11922
TMEM59	86.09230924	84.48482979	101.6056001	66.63144242	95.68275691	146.1179473	108.7015441	99.55822867	88.73355975	121.811958	97.86184119	154.2183767	175.9912037	246.5408973
CMTM3	7.581537965	29.02438577	41.38164843	25.42055595	44.00415415	62.69561227	67.6731957	52.47877703	53.42702127	29.28392196	46.72217788	100.3113635	75.7092495	4.883272359
LMAN2	78.1076898	73.32551235	91.76902172	71.48188167	96.03956944	143.0894842	119.5184057	118.4604488	101.099101	124.5407589	107.8998784	173.0745011	226.0775874	403.7330952
P4HB	40.21683287	42.55047722	66.05352314	37.23236495	66.98271114	98.2882496	75.72703985	72.5687224	78.66769951	50.78103919	67.72552039	191.6327648	152.4526554	325.4534751
DDOST	44.53092461	39.64120259	45.73799068	36.03658209	50.47495368	65.04590919	63.79205538	61.82805471	47.75443711	41.88124712	69.1142562	107.9353808	107.2249599	254.8303759
ARRB2	26.68409512	50.54163097	59.17962123	61.291762	77.81900269	101.299049	98.24317895	100.1438598	183.2044588	243.8790338	132.4842837	43.06591351	110.3391918	21.75946192
KDELR2	29.17680209	29.71297632	36.18459174	22.61737881	36.24166435	53.40497467	39.72541714	41.39502938	53.8904871	51.8441362	50.83284192	109.6789615	86.33735945	216.5244766
DAD1	347.2334367	463.0773336	503.3929941	404.0971262	497.6302802	522.4430157	440.9834809	416.0885964	342.1659351	373.7097652	276.3043267	839.8753305	665.376605	1461.140284
SPCS2	94.27637562	57.35455164	78.56083004	51.5401963	67.31113457	107.4319166	67.96022489	73.98211467	42.20546553	67.24513424	58.46772057	148.4684141	140.9505168	554.4003852
OSTC	81.5928023	100.5348746	109.1108528	91.1029345	88.30193746	120.0074697	71.08072512	80.51386701	78.98612557	83.74705394	129.4019137	403.5431063	203.748344	669.688406
ZNF706	68.29774638	55.9182203	53.1365861	49.27137781	48.37637755	56.78079915	52.61557014	56.41507415	81.74329447	132.3106775	80.27792815	131.8397399	56.59263336	194.0354017
TADA3	13.91614904	12.90703001	15.76834309	10.82292779	12.85550903	20.68476627	18.72022206	18.7276252	13.09493501	27.29717202	15.4844919	16.65712695	37.72714109	7.453432097
PREB	10.82535339	9.982957704	11.61413983	9.310331322	17.02099854	15.18450335	20.45243293	20.87823897	11.20939521	9.0091498	14.18766158	23.11391821	25.61855734	114.863556
IL10RA	9.18997002	17.48705201	29.41223319	12.34335187	35.03225106	47.00463716	47.76492008	26.23123862	22.15585002	24.20134693	18.58619966	21.7611152	37.4320126	2.91417589
